"GO_ID"	"Term"	"p.value"	"p.adj"	"z.score"	"set.size"	"set.mean"	"set.sd"
"GO:0032288"	"myelin assembly"	0.137009902968771	0.373268078058214	1.09385219972032	17	0.00280790140402733	0.00921841551167148
"GO:0051156"	"glucose 6-phosphate metabolic process"	0.137118778094138	0.373318506490629	1.0933559272845	22	0.0025750168666686	0.00795678594652862
"GO:0032994"	"protein-lipid complex"	0.137294956620482	0.373318506490629	-1.09255344375129	39	-0.000372639432416761	0.00646825271750431
"GO:0019783"	"ubiquitin-like protein-specific protease activity"	0.137425624233586	0.373318506490629	1.09195871406381	84	0.00175007553764355	0.0082769670190516
"GO:0001961"	"positive regulation of cytokine-mediated signaling pathway"	0.137484888088468	0.373318506490629	1.09168910369266	25	0.00246818935173833	0.00712923417967612
"GO:0040008"	"regulation of growth"	0.137534292125084	0.373318506490629	1.09146440944601	563	0.00121791566874553	0.00692157680855662
"GO:0008144"	"drug binding"	0.13767630007419	0.373318506490629	-1.09081885045522	93	7.51949030480352e-05	0.00635212382233098
"GO:0071103"	"DNA conformation change"	0.137759991688837	0.373318506490629	-1.09043860657655	239	0.000384355609491442	0.00602824624354751
"GO:0006337"	"nucleosome disassembly"	0.137860254484548	0.373318506490629	1.08998328078938	17	0.00280112062519092	0.00517514715682565
"GO:0032986"	"protein-DNA complex disassembly"	0.137860254484548	0.373318506490629	1.08998328078938	17	0.00280112062519092	0.00517514715682565
"GO:0051154"	"negative regulation of striated muscle cell differentiation"	0.137898658924651	0.373318506490629	-1.08980893364822	22	-0.000787983971423651	0.00769807113920001
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	0.137935292182999	0.373318506490629	-1.08964265812117	169	0.000287748605240213	0.00727251425663581
"GO:1902532"	"negative regulation of intracellular signal transduction"	0.137946303681088	0.373318506490629	1.08959268367115	375	0.00129316096702875	0.00735830226855724
"GO:0051155"	"positive regulation of striated muscle cell differentiation"	0.138009645607809	0.373333784913433	-1.08930526626775	43	-0.000308725640595121	0.00768429711528623
"GO:0015807"	"L-amino acid transport"	0.138258213158997	0.373589704042658	-1.0881782460272	54	-0.000178156406202504	0.00661161609414113
"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	0.138520150225256	0.37408919813198	1.08699210136464	93	0.00170351291057578	0.00659204678936009
"GO:0006479"	"protein methylation"	0.13858163450678	0.374151138949321	1.08671390010358	124	0.00159381572686033	0.00733054913433254
"GO:0008213"	"protein alkylation"	0.13858163450678	0.374151138949321	1.08671390010358	124	0.00159381572686033	0.00733054913433254
"GO:0015296"	"anion:cation symporter activity"	0.138721803401727	0.374332463100028	-1.0860799845329	51	-0.000207120865299508	0.00646275104652168
"GO:0050997"	"quaternary ammonium group binding"	0.138890014581134	0.374332463100028	-1.08531982305643	31	-0.00051725842406344	0.00727668002734727
"GO:0005543"	"phospholipid binding"	0.138890959621142	0.374332463100028	-1.08531555410701	310	0.000449123755508398	0.00712151488180051
"GO:1901020"	"negative regulation of calcium ion transmembrane transporter activity"	0.138910769194017	0.374332463100028	1.08522607454849	21	0.00260188250632554	0.00981909033014996
"GO:1903170"	"negative regulation of calcium ion transmembrane transport"	0.138910769194017	0.374332463100028	1.08522607454849	21	0.00260188250632554	0.00981909033014996
"GO:0014823"	"response to activity"	0.138951569239111	0.374332463100028	-1.08504180869785	43	-0.000304030849531497	0.00747314539016982
"GO:0050974"	"detection of mechanical stimulus involved in sensory perception"	0.138954256427381	0.374332463100028	-1.0850296738026	26	-0.000646508351103067	0.00529736177520159
"GO:0016234"	"inclusion body"	0.138976615576031	0.374332463100028	1.08492870980143	61	0.00189331815067943	0.00775962506504861
"GO:0090313"	"regulation of protein targeting to membrane"	0.139048909609975	0.37445236921302	1.08460233766247	15	0.00291456946465644	0.00626816473597293
"GO:2001244"	"positive regulation of intrinsic apoptotic signaling pathway"	0.139059712016106	0.37445236921302	1.08455358001253	53	0.00196619970482768	0.00627216363556343
"GO:0030864"	"cortical actin cytoskeleton"	0.139237191652882	0.374729772311676	1.0837528782706	48	0.00202015250349673	0.00887528844324094
"GO:0016884"	"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"	0.139278507303783	0.374729772311676	1.0835665818391	11	0.00325207163576135	0.00659730800510636
"GO:0048339"	"paraxial mesoderm development"	0.139278554874755	0.374729772311676	1.08356636735847	16	0.00284837776070232	0.0087035985296914
"GO:0019400"	"alditol metabolic process"	0.139362133004612	0.374850731035822	-1.08318962017856	23	-0.000741063956157617	0.00912953195560639
"GO:0007215"	"glutamate receptor signaling pathway"	0.139475527459505	0.374908185531671	-1.08267871488968	67	-6.36574460128477e-05	0.00669638121373265
"GO:1900115"	"extracellular regulation of signal transduction"	0.139496751703414	0.374908185531671	1.08258311922282	14	0.00298176129513305	0.00925139016720308
"GO:1900116"	"extracellular negative regulation of signal transduction"	0.139496751703414	0.374908185531671	1.08258311922282	14	0.00298176129513305	0.00925139016720308
"GO:0007512"	"adult heart development"	0.139579826699266	0.374908185531671	-1.08220903800566	15	-0.00112853473163784	0.00835294911144947
"GO:0060716"	"labyrinthine layer blood vessel development"	0.139818580381549	0.375127695963076	1.0811347880395	20	0.00263757846577524	0.00745924262344211
"GO:0021696"	"cerebellar cortex morphogenesis"	0.139932041556454	0.375343483583513	1.08062471712798	32	0.00227061704979523	0.00797606107972778
"GO:0051570"	"regulation of histone H3-K9 methylation"	0.140014892287907	0.375513828280306	-1.08025243466961	11	-0.00146328049197247	0.00148648189298747
"GO:0000165"	"MAPK cascade"	0.140249323386923	0.375831014023599	1.07919984946122	648	0.00119151606024089	0.00804149929115742
"GO:0015909"	"long-chain fatty acid transport"	0.140409075687024	0.376105244565556	-1.07848325321436	49	-0.000221532682772653	0.00639964025707136
"GO:0015085"	"calcium ion transmembrane transporter activity"	0.140409782988182	0.376105244565556	-1.07848008172551	120	0.000181464623539566	0.00624290885262118
"GO:1903019"	"negative regulation of glycoprotein metabolic process"	0.140455319830755	0.376175312990426	1.0782759205384	13	0.00305212271314924	0.00913377529429297
"GO:0001990"	"regulation of systemic arterial blood pressure by hormone"	0.140604898791715	0.37647204073721	-1.07760560999859	40	-0.000339642975835716	0.0074291630163005
"GO:2000647"	"negative regulation of stem cell proliferation"	0.140992467836906	0.377197600006894	1.07587103928029	14	0.00296879711428277	0.00733768210919307
"GO:0048873"	"homeostasis of number of cells within a tissue"	0.141296647696301	0.37749551087142	-1.07451194190857	24	-0.000693861835006051	0.00617314713432324
"GO:0021516"	"dorsal spinal cord development"	0.141301714235838	0.37749551087142	-1.07448932105095	21	-0.000803384629958288	0.00285972311936853
"GO:0032370"	"positive regulation of lipid transport"	0.141425980422328	0.377560359104771	-1.07393467499702	49	-0.000216841407561356	0.00728069340462207
"GO:0070098"	"chemokine-mediated signaling pathway"	0.14142816132205	0.377560359104771	-1.073924943783	49	-0.000216831371061837	0.00774659647136066
"GO:0008574"	"ATP-dependent microtubule motor activity, plus-end-directed"	0.141438127889293	0.377560359104771	1.07388047407388	18	0.00271981767241082	0.00703236995897444
"GO:0043202"	"lysosomal lumen"	0.141459094617685	0.377560359104771	1.07378692980747	71	0.00181023006601218	0.00911050230265624
"GO:0050776"	"regulation of immune response"	0.141631559256093	0.377752718942349	-1.07301782512972	759	0.000615423000522495	0.00790905107385639
"GO:0030801"	"positive regulation of cyclic nucleotide metabolic process"	0.141657392543975	0.377752718942349	-1.07290267643724	103	0.000128746884573102	0.00679846358272575
"GO:0090305"	"nucleic acid phosphodiester bond hydrolysis"	0.141744689360422	0.377752718942349	1.07251366686976	211	0.00142134235313783	0.00688780611071362
"GO:0042472"	"inner ear morphogenesis"	0.141755198447165	0.377752718942349	-1.07246684752364	99	0.000113730303445991	0.00569667331263114
"GO:0031268"	"pseudopodium organization"	0.141785519881165	0.377752718942349	1.07233177477264	15	0.00289167353339641	0.0105757598933054
"GO:0042632"	"cholesterol homeostasis"	0.141848400735073	0.377752718942349	-1.07205172206322	67	-5.42891563483932e-05	0.00556569249332636
"GO:0015269"	"calcium-activated potassium channel activity"	0.141896592262926	0.377752718942349	-1.07183714816265	17	-0.000987748171080371	0.0068008465200075
"GO:0043406"	"positive regulation of MAP kinase activity"	0.141914099589476	0.377752718942349	1.07175920860269	203	0.00143144126745259	0.00871619927011032
"GO:0016569"	"covalent chromatin modification"	0.141931031551551	0.377752718942349	1.07168383665743	391	0.00127818272980509	0.00743986746890588
"GO:0060074"	"synapse maturation"	0.142017275027883	0.377752718942349	-1.0713000217495	15	-0.00110817934219414	0.0085990329018324
"GO:0016601"	"Rac protein signal transduction"	0.142217399566216	0.378098468745478	1.07041000202839	30	0.00230248014985084	0.00801194185260742
"GO:0045580"	"regulation of T cell differentiation"	0.142277308320588	0.378098468745478	-1.0701437329252	98	0.000111444999285948	0.00765728172207168
"GO:1903018"	"regulation of glycoprotein metabolic process"	0.14229650060094	0.378098468745478	1.07005844739226	31	0.00227902805151199	0.00862193972946911
"GO:1901678"	"iron coordination entity transport"	0.142306319326673	0.378098468745478	-1.07001481852246	12	-0.00134163695174084	0.00509667303927569
"GO:0006998"	"nuclear envelope organization"	0.14241390506781	0.378098468745478	1.06953690163161	70	0.00181313587491366	0.0059074127844016
"GO:0034508"	"centromere complex assembly"	0.142429219128466	0.378098468745478	-1.06946889344015	49	-0.000212235526489129	0.00492627077963438
"GO:0002002"	"regulation of angiotensin levels in blood"	0.142461562661415	0.378098468745478	-1.06932527534101	13	-0.00125261267268247	0.00379480667458538
"GO:0060177"	"regulation of angiotensin metabolic process"	0.142461562661415	0.378098468745478	-1.06932527534101	13	-0.00125261267268247	0.00379480667458538
"GO:0051223"	"regulation of protein transport"	0.142463596837737	0.378098468745478	1.06931624352949	620	0.00119567125201673	0.00825578609119413
"GO:0030049"	"muscle filament sliding"	0.142621064938333	0.378218594615153	1.06861734439266	39	0.00212652885262593	0.00688889462574495
"GO:0033275"	"actin-myosin filament sliding"	0.142621064938333	0.378218594615153	1.06861734439266	39	0.00212652885262593	0.00688889462574495
"GO:0030149"	"sphingolipid catabolic process"	0.142655815840897	0.378259076233231	1.0684631778872	22	0.0025366714633582	0.00864409905031409
"GO:0006633"	"fatty acid biosynthetic process"	0.142717045565902	0.378328314358306	1.06819160433467	128	0.00157087075932897	0.00882579985676366
"GO:0050769"	"positive regulation of neurogenesis"	0.142740396371329	0.378328314358306	1.06808805673998	294	0.00133731462013402	0.00750073200905358
"GO:0001892"	"embryonic placenta development"	0.143172729993522	0.378750209135221	1.06617296685012	89	0.00170575802425571	0.00777723753837713
"GO:0072661"	"protein targeting to plasma membrane"	0.143290642055722	0.378907225662126	1.06565133503736	20	0.00261256178661049	0.00787662343206302
"GO:1990267"	"response to transition metal nanoparticle"	0.143378902502405	0.378934775397419	1.06526106884286	109	0.0016261478500442	0.00674748859902486
"GO:0097223"	"sperm part"	0.143379143070989	0.378934775397419	1.0652600053289	118	0.00159736305073573	0.00759988284716142
"GO:0006475"	"internal protein amino acid acetylation"	0.143432961413383	0.378978018002343	1.06502211360776	145	0.00152755079916907	0.00749027642924264
"GO:0031435"	"mitogen-activated protein kinase kinase kinase binding"	0.143470089583233	0.379009080811565	1.06485803211868	22	0.00253111800816206	0.0120202559769455
"GO:0019864"	"IgG binding"	0.143485356216989	0.379009080811565	-1.06479057220317	11	-0.00142958630335337	0.00292621277156339
"GO:0043331"	"response to dsRNA"	0.14357221506223	0.379135333803294	1.06440685413903	61	0.00187435483032956	0.00614755780680114
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	0.143663991478773	0.379326088491015	-1.06400158183156	140	0.000243274076961851	0.0078977997390099
"GO:0044253"	"positive regulation of multicellular organismal metabolic process"	0.143696707930716	0.379350811003084	1.06385715262734	29	0.00231786475319638	0.00691747591316373
"GO:0036465"	"synaptic vesicle recycling"	0.14375728934246	0.379350811003084	-1.06358977006704	32	-0.000467296377395722	0.00763947719137715
"GO:0015849"	"organic acid transport"	0.143781492562365	0.379350811003084	-1.06348296781472	268	0.00042475743667821	0.00630927801178857
"GO:1902017"	"regulation of cilium assembly"	0.143819142876471	0.379350811003084	1.0633168512874	15	0.0028748523761043	0.00576306693827893
"GO:0051153"	"regulation of striated muscle cell differentiation"	0.143842220790591	0.379350811003084	-1.06321504398522	72	-1.32382845724522e-05	0.00784430586335011
"GO:0051962"	"positive regulation of nervous system development"	0.144126260217878	0.379593745723248	1.06196291664952	324	0.00131332862508444	0.00747349882266325
"GO:0048333"	"mesodermal cell differentiation"	0.144257034150202	0.379858592908805	1.0613869870051	32	0.00224605269770888	0.00815559444453497
"GO:0010758"	"regulation of macrophage chemotaxis"	0.144290406106193	0.379860954885124	1.06124007296657	11	0.00320341814380395	0.0119203531478262
"GO:0072498"	"embryonic skeletal joint development"	0.144308514741153	0.379860954885124	1.06116036254172	16	0.00280789861227476	0.0095452070608998
"GO:0016137"	"glycoside metabolic process"	0.144439237524549	0.379945962980533	-1.06058514807512	17	-0.00096802759139838	0.00709829192782691
"GO:0000785"	"chromatin"	0.144465608271712	0.379945962980533	1.06046915241413	411	0.00126446489556605	0.00604897620592116
"GO:0042384"	"cilium assembly"	0.144495622220865	0.379945962980533	1.06033714894554	136	0.00154556161216664	0.00704208679235861
"GO:0005549"	"odorant binding"	0.14464676747984	0.380022664836322	-1.05967268202513	83	5.1867565486814e-05	0.000766219391498411
"GO:1902116"	"negative regulation of organelle assembly"	0.144841955781679	0.380114029582922	1.05881528406043	14	0.00293585443524713	0.00649216712406166
"GO:0010842"	"retina layer formation"	0.144843574944615	0.380114029582922	-1.05880817486568	19	-0.000864428572603488	0.00512033313664602
"GO:0046474"	"glycerophospholipid biosynthetic process"	0.144868583413944	0.380128269969109	1.05869837796256	191	0.00144156665729496	0.00731138213046721
"GO:0008033"	"tRNA processing"	0.145016898106152	0.380260438475837	1.05804748092123	91	0.00169056377366908	0.0063529193212998
"GO:0042362"	"fat-soluble vitamin biosynthetic process"	0.145349301237085	0.380775730316986	-1.05659031506918	16	-0.00101807325163787	0.00443318096176176
"GO:0051602"	"response to electrical stimulus"	0.145382429461923	0.380775730316986	-1.0564452127622	38	-0.000346889970287651	0.00621297126927123
"GO:0043621"	"protein self-association"	0.145552607692074	0.381098896751894	-1.05570017895175	39	-0.000330022480951117	0.00781672326368841
"GO:1901565"	"organonitrogen compound catabolic process"	0.145604001638923	0.381182047176638	-1.05547529338799	320	0.000468155517865362	0.0075720502105584
"GO:0060484"	"lung-associated mesenchyme development"	0.14585820658125	0.381641664126597	-1.05436374760149	11	-0.00140686437088307	0.0128163218193595
"GO:0071219"	"cellular response to molecule of bacterial origin"	0.146019064831824	0.381908122677898	-1.05366104543387	128	0.000219949440166568	0.00880493488945955
"GO:0032794"	"GTPase activating protein binding"	0.146125850972867	0.382032999203406	1.05319484208908	12	0.00308811367510842	0.0107697578300457
"GO:0051093"	"negative regulation of developmental process"	0.146177234000055	0.382105312215984	1.05297059734838	796	0.00115435225637328	0.00703231285941007
"GO:0070936"	"protein K48-linked ubiquitination"	0.14630288804282	0.382341365466778	1.05242244352223	46	0.00201115614824517	0.00598241993268273
"GO:0046942"	"carboxylic acid transport"	0.146357344046756	0.382432193112885	-1.05218498257112	266	0.00042795110161564	0.00633293354189168
"GO:0046888"	"negative regulation of hormone secretion"	0.146475253795499	0.382637279865189	-1.051671028304	59	-9.74082880612057e-05	0.00807542713348236
"GO:0032757"	"positive regulation of interleukin-8 production"	0.146507654233089	0.382670423031853	-1.05152984738207	38	-0.000341131392165111	0.00769527406673721
"GO:0004033"	"aldo-keto reductase (NADP) activity"	0.146570847004209	0.382783974444465	-1.05125455293933	20	-0.00080773182710435	0.00694027460356843
"GO:0051591"	"response to cAMP"	0.146666315959146	0.382904922194432	-1.05083880082386	91	9.64542946339698e-05	0.00669665125852712
"GO:0001763"	"morphogenesis of a branching structure"	0.146701710509221	0.382904922194432	1.05068470933312	212	0.00140930144765454	0.00702890242882589
"GO:0002323"	"natural killer cell activation involved in immune response"	0.146715784632299	0.382904922194432	-1.05062344404648	28	-0.000543530948230705	0.00194005087270418
"GO:0046965"	"retinoid X receptor binding"	0.14680022018614	0.383022294926525	-1.05025597507223	15	-0.00106891276164021	0.00571695742722424
"GO:0033549"	"MAP kinase phosphatase activity"	0.147014017945252	0.383165148285096	1.04932614701649	14	0.00291752645199841	0.00406531596504534
"GO:0007548"	"sex differentiation"	0.147072828655715	0.383165148285096	-1.04907053235039	258	0.000422111569841116	0.00632794551515765
"GO:0035588"	"G-protein coupled purinergic receptor signaling pathway"	0.147167823469134	0.383165148285096	-1.04865779194278	23	-0.000689041014030429	0.00643899160456952
"GO:0055080"	"cation homeostasis"	0.147203933178178	0.383165148285096	-1.04850094669164	540	0.000569687926750203	0.0079020967212649
"GO:0030371"	"translation repressor activity"	0.147220697552423	0.383165148285096	-1.04842813813128	18	-0.000894898236244997	0.00657013370266928
"GO:0010171"	"body morphogenesis"	0.147307448487917	0.383165148285096	1.04805146300764	50	0.0019608203965669	0.00706502235114535
"GO:0048589"	"developmental growth"	0.147358025435543	0.383165148285096	1.0478319250112	402	0.00126422127815962	0.00663566876094261
"GO:0016075"	"rRNA catabolic process"	0.147369744141591	0.383165148285096	-1.0477810651449	11	-0.00139251951787501	0.00541949403847643
"GO:0017004"	"cytochrome complex assembly"	0.147567601938152	0.38328004615378	1.04692275962672	14	0.00291288438142698	0.00856018960077457
"GO:0001967"	"suckling behavior"	0.147581265985273	0.38328004615378	1.04686351356917	16	0.00278206963132348	0.00924523052970325
"GO:0032232"	"negative regulation of actin filament bundle assembly"	0.147628972087628	0.38328004615378	1.04665669308068	13	0.00298874390354016	0.00882408941442493
"GO:0050872"	"white fat cell differentiation"	0.147629554146498	0.38328004615378	1.04665416995459	12	0.0030744675679786	0.00693644511665089
"GO:0071949"	"FAD binding"	0.147713968483014	0.383390700117176	1.04628831870958	11	0.00317083557302926	0.00575988101497236
"GO:0005996"	"monosaccharide metabolic process"	0.147724719236197	0.383390700117176	1.04624173506047	285	0.00133515118129868	0.00825653315181847
"GO:0036109"	"alpha-linolenic acid metabolic process"	0.147731425761203	0.383390700117176	1.04621267644102	11	0.00317067073487538	0.00737576845442324
"GO:0008610"	"lipid biosynthetic process"	0.147873199533205	0.383579286058255	1.0455985932173	568	0.0012027400404083	0.00771813060363537
"GO:0006084"	"acetyl-CoA metabolic process"	0.147942412668358	0.383579286058255	1.04529894452705	29	0.00229297038455608	0.00906573031155091
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	0.148103039036283	0.383944470322159	1.04460389629711	23	0.00246450275205131	0.00749161556360096
"GO:0000186"	"activation of MAPKK activity"	0.148203189892406	0.384064632728763	1.0441707876546	62	0.00184781507589551	0.00899483212470639
"GO:0008173"	"RNA methyltransferase activity"	0.148220433079147	0.384064632728763	1.04409623817777	36	0.00214758288820928	0.00513980153790673
"GO:0044550"	"secondary metabolite biosynthetic process"	0.148227041619264	0.384064632728763	-1.04406766824493	21	-0.000755418191999456	0.00924933711405059
"GO:0003214"	"cardiac left ventricle morphogenesis"	0.148262246019475	0.384100723305758	1.04391548751591	13	0.00298324932446415	0.00696729276142592
"GO:0001776"	"leukocyte homeostasis"	0.148316600293132	0.384148436029274	-1.04368057364507	74	1.54962005755802e-05	0.00718110633167202
"GO:0043171"	"peptide catabolic process"	0.148320241502133	0.384148436029274	1.04366483875314	13	0.00298274691433298	0.00712874466684516
"GO:0015370"	"solute:sodium symporter activity"	0.148369118412124	0.384223762889026	-1.04345365015211	49	-0.000185404138718851	0.00770995910977937
"GO:0043242"	"negative regulation of protein complex disassembly"	0.148410942521802	0.384236025643132	1.04327297241389	63	0.00183934545505859	0.00721804949239091
"GO:0035914"	"skeletal muscle cell differentiation"	0.14846944600546	0.384278518114399	1.04302029786658	60	0.00186261911732469	0.00604061849496074
"GO:0043266"	"regulation of potassium ion transport"	0.148570826171333	0.384438400111691	-1.0425825980034	63	-5.7148736266444e-05	0.00839643603104604
"GO:0051339"	"regulation of lyase activity"	0.148807980134211	0.384949428353584	-1.04155948612766	89	9.46253293251053e-05	0.00744081316472594
"GO:0002888"	"positive regulation of myeloid leukocyte mediated immunity"	0.148899521634583	0.385035313053834	-1.04116485615655	16	-0.000990205300791917	0.00770799594172668
"GO:0015605"	"organophosphate ester transmembrane transporter activity"	0.148986569214658	0.385036026779393	1.04078974954921	18	0.00266345755226599	0.00697478181396774
"GO:2000516"	"positive regulation of CD4-positive, alpha-beta T cell activation"	0.149057687806378	0.385036026779393	-1.04048339301776	23	-0.000676726106192441	0.00821536811847173
"GO:0031012"	"extracellular matrix"	0.149077425558761	0.385036026779393	1.04039838629692	405	0.00126016351489088	0.00716885466376145
"GO:0010959"	"regulation of metal ion transport"	0.149141861205173	0.385118998521651	-1.04012092662254	275	0.000440925398235452	0.00746011878543294
"GO:0042745"	"circadian sleep/wake cycle"	0.149151959372318	0.385118998521651	-1.04007745120644	23	-0.000676114546120585	0.00358250993396832
"GO:0014047"	"glutamate secretion"	0.149183055256616	0.385118998521651	1.03994358712791	37	0.00212551653460787	0.00595099095202455
"GO:0060969"	"negative regulation of gene silencing"	0.149375023838158	0.38517131800389	-1.03911759753179	15	-0.00104812940159356	0.0085208102965779
"GO:0045429"	"positive regulation of nitric oxide biosynthetic process"	0.149405070523126	0.38517131800389	1.03898837881767	37	0.00212438240934773	0.00774598564747479
"GO:0002791"	"regulation of peptide secretion"	0.149437410307639	0.38517131800389	-1.03884931778639	194	0.000354570656085937	0.00695297807597451
"GO:0061437"	"renal system vasculature development"	0.149445959036652	0.38517131800389	-1.03881256161971	22	-0.000709427905896707	0.00829901418876058
"GO:0061440"	"kidney vasculature development"	0.149445959036652	0.38517131800389	-1.03881256161971	22	-0.000709427905896707	0.00829901418876058
"GO:0042613"	"MHC class II protein complex"	0.149517151000039	0.38517131800389	-1.03850651871874	14	-0.00111505964582328	0.00514765171277664
"GO:0000775"	"chromosome, centromeric region"	0.149528696294937	0.38517131800389	1.03845689650221	162	0.00147789767087393	0.00624092598557615
"GO:0004622"	"lysophospholipase activity"	0.1495821561777	0.385206794338221	1.03822715675534	14	0.00289608908560333	0.00728630254221269
"GO:0048488"	"synaptic vesicle endocytosis"	0.149671045627813	0.385324337693282	-1.03784528241847	30	-0.000477963594262018	0.00788038197932947
"GO:0015812"	"gamma-aminobutyric acid transport"	0.149677033170747	0.385324337693282	-1.03781956502025	14	-0.00111373281538335	0.00392199748155707
"GO:0032303"	"regulation of icosanoid secretion"	0.149687349605658	0.385324337693282	-1.03777525598945	18	-0.000876754247981625	0.00819258966305397
"GO:0008391"	"arachidonic acid monooxygenase activity"	0.149732551373261	0.385338497581564	-1.03758113866412	16	-0.000983730883175522	0.00469642763996305
"GO:0008392"	"arachidonic acid epoxygenase activity"	0.149732551373261	0.385338497581564	-1.03758113866412	16	-0.000983730883175522	0.00469642763996305
"GO:0061099"	"negative regulation of protein tyrosine kinase activity"	0.149761324610835	0.385361457230319	1.03745759341794	17	0.002709062591499	0.00886711503663568
"GO:0060972"	"left/right pattern formation"	0.149833482485175	0.385444945931914	-1.03714783477875	24	-0.00063875877521662	0.00588960044893134
"GO:0033137"	"negative regulation of peptidyl-serine phosphorylation"	0.149907987141404	0.385585510320517	1.03682810628406	19	0.00260956067620053	0.00737957636541558
"GO:0042249"	"establishment of planar polarity of embryonic epithelium"	0.150008231347145	0.385739685744638	1.03639808652675	16	0.00276316257591253	0.00670283051892125
"GO:0072524"	"pyridine-containing compound metabolic process"	0.150165825409598	0.385788645162932	1.03572243904198	59	0.00186399136507794	0.00722767507605624
"GO:0030218"	"erythrocyte differentiation"	0.15022785326248	0.385846757138016	1.03545663884064	100	0.0016372407794333	0.00750126906265599
"GO:0019233"	"sensory perception of pain"	0.150281799260505	0.38590965516056	-1.03522553026527	87	9.03766774914068e-05	0.00809759178943077
"GO:0007520"	"myoblast fusion"	0.1503564113665	0.385949020666689	-1.03490597767463	36	-0.000354951378892603	0.00913381052508012
"GO:0010996"	"response to auditory stimulus"	0.15045089181324	0.385949020666689	-1.03450148349875	15	-0.00103951608608898	0.00367667891091422
"GO:0043900"	"regulation of multi-organism process"	0.150645772181718	0.385949020666689	1.03366768657916	332	0.00129698934670061	0.00818938144272333
"GO:0045072"	"regulation of interferon-gamma biosynthetic process"	0.15084813635577	0.386159917322968	-1.03280263001807	16	-0.000975097931324981	0.00715490801643906
"GO:0098900"	"regulation of action potential"	0.150907126149394	0.386159917322968	-1.03255060875211	30	-0.000470980786069215	0.00743332123054199
"GO:0015923"	"mannosidase activity"	0.150967775930434	0.386213292878438	-1.03229156390336	13	-0.00117838086074261	0.00727241732355889
"GO:0032091"	"negative regulation of protein binding"	0.151085608096642	0.386412888586563	1.0317884819285	59	0.00186029485924972	0.00804373832226794
"GO:0008013"	"beta-catenin binding"	0.151411554612558	0.38699158632508	1.03039821841974	63	0.00182763951697211	0.00723231817474234
"GO:2000785"	"regulation of autophagic vacuole assembly"	0.151520336785791	0.387118723498053	1.02993467157055	15	0.00281256378356217	0.00839798796574283
"GO:1902175"	"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"	0.151799632570119	0.387460742190079	1.02874553775573	27	0.00232104525908331	0.00728065037903185
"GO:0048715"	"negative regulation of oligodendrocyte differentiation"	0.15207831284183	0.387664526836179	1.02756047267077	12	0.00303463150323145	0.00818364669272745
"GO:0001935"	"endothelial cell proliferation"	0.152627810501167	0.388561669361056	1.02522799677678	105	0.00161195065785292	0.00702107862417559
"GO:0000777"	"condensed chromosome kinetochore"	0.152646367738894	0.388561669361056	1.02514932343904	87	0.00168340169628123	0.0059356213855023
"GO:0000792"	"heterochromatin"	0.152952032940262	0.389135630856666	1.02385436881277	72	0.00176133999352739	0.00597873356161654
"GO:0090184"	"positive regulation of kidney development"	0.153000092678204	0.389176683668596	-1.02365091926558	39	-0.000292960859627081	0.00665246295243179
"GO:0090199"	"regulation of release of cytochrome c from mitochondria"	0.153079930181234	0.389176683668596	1.02331303968181	44	0.00200471522408914	0.00650839023712872
"GO:0016514"	"SWI/SNF complex"	0.153081834972763	0.389176683668596	1.02330497985743	15	0.00280019328620995	0.00492150637686266
"GO:0061036"	"positive regulation of cartilage development"	0.153098409665474	0.389176683668596	1.02323484946987	26	0.00234052516343262	0.00690929043167347
"GO:0034341"	"response to interferon-gamma"	0.153320079605178	0.389284331684638	-1.02229740893486	130	0.00024498130952139	0.00888035994807324
"GO:0045668"	"negative regulation of osteoblast differentiation"	0.153523590265165	0.389568618853253	1.02143755417293	38	0.00208744589643116	0.00630341987457801
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	0.153614331148145	0.389687026792178	-1.02105440736946	64	-3.02669562530747e-05	0.00635806582556769
"GO:0031063"	"regulation of histone deacetylation"	0.153681080042633	0.389687026792178	1.02077266065541	23	0.00242860048287105	0.00535599722748279
"GO:0045071"	"negative regulation of viral genome replication"	0.153700295726873	0.389687026792178	-1.02069156637853	44	-0.000220292591834336	0.008592915089023
"GO:0032410"	"negative regulation of transporter activity"	0.15383520643632	0.389900643340103	1.02012240336284	47	0.0019651244772131	0.00809075718377512
"GO:0005326"	"neurotransmitter transporter activity"	0.154005437909161	0.390113460440688	-1.01940469988603	24	-0.000612591924247898	0.00627787219384793
"GO:0043550"	"regulation of lipid kinase activity"	0.154052910705214	0.390113460440688	1.01920464607737	44	0.0020002430189612	0.00829936779160417
"GO:0048144"	"fibroblast proliferation"	0.154060738073992	0.390113460440688	1.01917166489423	78	0.00172321726629126	0.00775016444793393
"GO:0043267"	"negative regulation of potassium ion transport"	0.154080406488927	0.390113460440688	-1.01908879550103	22	-0.00067904493153941	0.00968524627634276
